Cust_ID,Date,Inv_no,inv_amt
411216,20.06.2022,4406,8.40
411188,20.06.2022,4407,8.64
4111271,20.06.2022,4398,51.36
4111271,20.06.2022,4408,19.80
411193,20.06.2022,4412,33.40
411660,20.06.2022,4413,42.00
411083,20.06.2022,4415,8.50
411863,20.06.2022,4416,53.90
411183,20.06.2022,4420,103.70
411375_ks,18.06.2022,2837,226.20
411428_ks,18.06.2022,2840,5.00
411934_ks,18.06.2022,2841,98.50
411343_ks,18.06.2022,2843,92.00
411892_ks,18.06.2022,2844,33.72
411248,21.06.2022,4422,13.80
411336,21.06.2022,4424,39.60
411336,21.06.2022,4425,55.04
4111271,21.06.2022,4426,9.60
411216,21.06.2022,4428,9.60
4111541,21.06.2022,4430,59.10
411605,21.06.2022,4432,38.76
411660,21.06.2022,4434,18.00
411863,21.06.2022,4436,196.60
411014,21.06.2022,4438,128.95
411853,21.06.2022,4440,101.00
411027,21.06.2022,4441,50.10
411193,21.06.2022,4442,5.50
411207,21.06.2022,4443,236.42
411268_ks,20.06.2022,2854,138.00
411836_ks,20.06.2022,2855,11.00
411836_ks,20.06.2022,2864,102.00
411271_ks,20.06.2022,2856,99.00
411854_ks,20.06.2022,2858,30.00
4111253_ks,20.06.2022,2859,45.00
4111011_ks,20.06.2022,2861,223.00
411780_ks,20.06.2022,2862,307.00
4111154_ks,20.06.2022,2863,20.00
4111579_ks,20.06.2022,2866,61.00
4111276_ks,20.06.2022,2869,77.00
411428_ks,20.06.2022,2870,11.50
411905_ks,20.06.2022,2871,11.16
411377,22.06.2022,4480,-7.00
411863,22.06.2022,4453,53.87
411675,22.06.2022,4454,328.32
4111095,22.06.2022,4459,86.20
411660,22.06.2022,4461,18.42
411660,22.06.2022,4479,36.60
411321,22.06.2022,4465,51.00
4111671,22.06.2022,4466,-48.40
4111789,22.06.2022,4469,8.50
411248,22.06.2022,4471,80.00
4111824,22.06.2022,4473,108.00
411221,22.06.2022,4474,14.60
411013,22.06.2022,4475,22.20
411207,22.06.2022,4476,101.05
411050,22.06.2022,4483,73.30
4111011_ks,21.06.2022,2875,40.00
411271_ks,21.06.2022,2885,51.50
411257,24.06.2022,4538,35.20
4111195_ks,21.06.2022,2887,159.08
4111012_ks,21.06.2022,2895,43.00
4111356_ks,21.06.2022,2898,40.00
4111154_ks,21.06.2022,2900,27.50
411780_ks,21.06.2022,2901,26.00
411863,23.06.2022,4484,111.00
411977,23.06.2022,4486,58.20
4111671,23.06.2022,4487,14.40
411853,23.06.2022,4490,49.00
411853,23.06.2022,4520,13.20
411853,23.06.2022,4521,17.40
411853,23.06.2022,4522,2.52
411216,23.06.2022,4491,4.68
411188,23.06.2022,4492,4.68
411188,23.06.2022,4495,80.24
411188,23.06.2022,4504,13.68
411237,23.06.2022,4493,57.40
411237,23.06.2022,4496,3.75
411031,23.06.2022,4499,189.80
411734,23.06.2022,4501,12.75
411336,23.06.2022,4505,43.24
411207,23.06.2022,4508,102.78
411868,23.06.2022,4509,180.96
411868,23.06.2022,4517,65.16
411660,23.06.2022,4515,30.00
411836_ks,22.06.2022,2908,18.00
4111276_ks,22.06.2022,2918,37.00
4111463_ks,22.06.2022,2923,32.40
411271_ks,22.06.2022,2926,426.00
4111011_ks,22.06.2022,2929,146.00
411268_ks,23.06.2022,2930,13.50
411271_ks,23.06.2022,2931,74.50
4111356_ks,23.06.2022,2932,28.00
411428_ks,23.06.2022,2933,19.50
411493_ks,23.06.2022,2934,111.00
411780_ks,23.06.2022,2936,16.00
411780_ks,23.06.2022,2938,146.50
411428_ks,23.06.2022,2937,26.00
411415_ks,23.06.2022,2942,479.48
411920_ks,23.06.2022,2943,120.00
411836_ks,23.06.2022,2951,21.00
411343_ks,23.06.2022,2952,15.00
411221,24.06.2022,4523,14.05
411188,24.06.2022,4531,133.00
411188,24.06.2022,4541,44.00
411188,24.06.2022,4542,22.64
411660,24.06.2022,4533,32.60
411660,24.06.2022,4536,48.00
411193,24.06.2022,4540,47.90
411399,24.06.2022,4543,39.04
411207,24.06.2022,4546,80.70
411013,24.06.2022,4547,49.00
411013,24.06.2022,4549,11.00
411013,24.06.2022,4551,35.00
411013,24.06.2022,4552,40.00
4111271,24.06.2022,4554,86.00
411428_ks,24.06.2022,2955,46.00
411417_ks,24.06.2022,2964,56.00
4111690_ks,24.06.2022,2965,382.56
411872_ks,24.06.2022,2968,64.00
411177,24.06.2022,4578,124.30
411853,25.06.2022,4555,56.04
411868,25.06.2022,4559,-14.40
4111717,25.06.2022,4560,47.11
4111734,25.06.2022,4562,60.00
411977,25.06.2022,4563,14.40
411977,25.06.2022,4570,32.42
411248,25.06.2022,4565,42.00
411013,25.06.2022,4567,13.50
411336,25.06.2022,4575,89.20
411207,25.06.2022,4579,161.18
4111541,25.06.2022,4580,62.30
411780_ks,25.06.2022,2975,10.00
411780_ks,25.06.2022,2981,64.00
411428_ks,24.06.2022,2955,-45.50
4111276_ks,25.06.2022,2976,65.00
411836_ks,25.06.2022,2974,27.00
411815_ks,25.06.2022,2973,46.50
4111463_ks,25.06.2022,2982,115.00
4111678_ks,25.06.2022,2992,92.00
411013,27.06.2022,4583,8.60
411106,27.06.2022,4584,62.14
411977,27.06.2022,4586,19.40
411977,27.06.2022,4594,72.00
4111671,27.06.2022,4588,3.12
411631,27.06.2022,4593,22.60
411734,27.06.2022,4598,29.20
411177,27.06.2022,4600,83.60
411074,27.06.2022,4601,12.00
411207,27.06.2022,4604,128.00
4111651,27.06.2022,4605,76.90
411248,27.06.2022,4609,58.00
411248,27.06.2022,4615,12.80
411863,27.06.2022,4610,61.93
411336,28.06.2022,4641,33.80
411237,28.06.2022,4643,118.60
4111356_ks,27.06.2022,2993,22.00
411268_ks,27.06.2022,2994,55.50
411854_ks,27.06.2022,2997,51.00
411920_ks,27.06.2022,3001,-120.00
411836_ks,27.06.2022,3005,147.00
411780_ks,28.06.2022,3009,27.50
411780_ks,28.06.2022,3024,56.00
4111590_ks,28.06.2022,3010,33.50
411439_ks,28.06.2022,3014,9.60
411634_ks,28.06.2022,3016,9.60
411854_ks,28.06.2022,3020,51.00
411836_ks,28.06.2022,3021,44.50
4111143_ks,28.06.2022,3022,112.00
411854_ks,28.06.2022,3025,12.50
411605,28.06.2022,4618,115.55
411335,28.06.2022,4619,152.07
411216,28.06.2022,4623,34.50
411216,28.06.2022,4624,15.60
411216,28.06.2022,4628,43.20
411216,28.06.2022,4644,36.00
411188,28.06.2022,4625,45.00
4111799,28.06.2022,4626,395.00
4111402,28.06.2022,4627,80.40
411660,28.06.2022,4629,85.10
411193,28.06.2022,4633,3.00
411377,28.06.2022,4635,33.40
4111271,28.06.2022,4637,173.58
411083,28.06.2022,4638,26.00
411106,28.06.2022,4639,40.64
411631,28.06.2022,4645,31.40
411863,29.06.2022,4648,6.60
411863,29.06.2022,4676,49.00
411248,29.06.2022,4650,33.00
4111402,29.06.2022,4651,136.40
411605,29.06.2022,4652,106.44
411734,29.06.2022,4653,5.30
411013,29.06.2022,4656,24.90
411853,29.06.2022,4657,39.48
4111799,29.06.2022,4664,896.00
411216,29.06.2022,4667,31.80
411207,29.06.2022,4669,196.95
411291,29.06.2022,4671,52.30
4111271,29.06.2022,4665,35.52
411013,30.06.2022,4689,34.50
411013,30.06.2022,4692,184.80
411013,30.06.2022,4695,49.00
411863,30.06.2022,4678,11.77
411177,30.06.2022,4682,83.24
411977,30.06.2022,4683,19.50
411734,30.06.2022,4685,15.00
411734,30.06.2022,4703,4.60
4111271,30.06.2022,4690,8.40
4111901,30.06.2022,4693,19.96
411193,30.06.2022,4694,41.30
411207,30.06.2022,4696,143.90
4111717,30.06.2022,4699,33.00
411248,30.06.2022,4700,24.00
411074,30.06.2022,4701,88.80
411675,30.06.2022,4684,123.36
411868,01.07.2022,4707,15.72
411977,01.07.2022,4709,17.70
411528,01.07.2022,4710,24.36
4111671,01.07.2022,4711,40.36
411188,01.07.2022,4713,40.20
411188,01.07.2022,4716,6.00
411193,01.07.2022,4715,11.70
4111402,01.07.2022,4717,57.40
411106,01.07.2022,4724,218.72
411660,01.07.2022,4725,162.50
411207,01.07.2022,4726,139.40
411336,01.07.2022,4729,239.60
411074,01.07.2022,4730,87.78
411014,01.07.2022,4731,84.10
411268_ks,29.06.2022,3028,29.00
411846_ks,29.06.2022,3029,25.20
411375_ks,29.06.2022,3038,104.00
411836_ks,29.06.2022,3042,38.00
411854_ks,29.06.2022,3043,48.50
411502_ks,29.06.2022,3045,20.00
4111463_ks,29.06.2022,3050,10.44
411428_ks,30.06.2022,3052,10.00
411271_ks,30.06.2022,3054,50.00
4111602_ks,30.06.2022,3055,49.50
411780_ks,30.06.2022,3057,128.00
4111678_ks,30.06.2022,3058,42.00
411892_ks,30.06.2022,3059,28.00
411439_ks,30.06.2022,3060,61.44
4111362_ks,30.06.2022,3065,105.00
4111209_ks,30.06.2022,3067,81.00
411271_ks,30.06.2022,3074,51.00
4111232_ks,30.06.2022,3075,57.00
411892_ks,01.07.2022,3080,-28.00
411892_ks,01.07.2022,3081,12.24
411554_ks,01.07.2022,3085,15.84
411780_ks,01.07.2022,3088,156.00
411421_ks,01.07.2022,3089,200.40
411421_ks,02.07.2022,3099,-200.40
4111463_ks,01.07.2022,3094,117.56
411836_ks,01.07.2022,3095,31.50
411237,02.07.2022,4740,76.80
411237,02.07.2022,4754,27.00
411248,04.07.2022,4758,5.00
411248,04.07.2022,4767,27.00
411074,02.07.2022,4738,82.20
4111799,02.07.2022,4743,227.40
411868,02.07.2022,4744,26.40
411106,02.07.2022,4750,22.50
411780_ks,02.07.2022,3097,66.00
411421_ks,02.07.2022,3098,216.60
411836_ks,02.07.2022,3104,107.50
411634_ks,04.07.2022,3120,115.80
4111671,04.07.2022,4759,58.49
411106,04.07.2022,4790,94.26
4111901,04.07.2022,4761,42.04
411675,04.07.2022,4768,55.90
411047,04.07.2022,4769,398.96
4111197,04.07.2022,4770,31.67
411868,04.07.2022,4773,77.64
411207,04.07.2022,4774,218.90
411321,04.07.2022,4776,28.00
411188,04.07.2022,4779,48.60
411780_ks,04.07.2022,3106,226.00
411780_ks,04.07.2022,3123,321.00
4111356_ks,04.07.2022,3107,42.50
4111454_ks,04.07.2022,3108,147.00
411525_ks,04.07.2022,3110,120.00
4111590_ks,04.07.2022,3112,14.00
411271_ks,04.07.2022,3113,85.50
4111232_ks,04.07.2022,3114,30.00
411936_ks,04.07.2022,3115,19.00
411836_ks,04.07.2022,3122,31.00
4111463_ks,04.07.2022,3127,14.64
411525_ks,04.07.2022,3129,204.00
4111356_ks,04.07.2022,3135,36.00
411271_ks,04.07.2022,3137,145.00
411882_ks,04.07.2022,3138,62.50
411221,05.07.2022,4785,44.10
411753,05.07.2022,4786,9.17
411375,05.07.2022,4787,100.00
411375,05.07.2022,4792,26.00
4111671,05.07.2022,4789,40.92
4111671,05.07.2022,4808,24.72
411106,05.07.2022,4790,30.00
411631,05.07.2022,4791,23.80
411660,05.07.2022,4795,11.00
411868,05.07.2022,4797,17.28
411868,05.07.2022,4799,276.00
4111799,05.07.2022,4802,882.40
411216,05.07.2022,4804,12.24
411072,05.07.2022,4806,45.80
411072,05.07.2022,4812,25.60
411207,05.07.2022,4807,214.10
411188,05.07.2022,4810,12.90
411863,05.07.2022,4811,70.00
411014,05.07.2022,4813,157.20
411977,05.07.2022,4815,26.40
411336,05.07.2022,4816,-58.00
411605,06.07.2022,4817,61.80
411863,06.07.2022,4818,47.85
411734,06.07.2022,4821,20.00
4111671,06.07.2022,4822,-13.73
4111271,06.07.2022,4823,52.80
411221,06.07.2022,4826,19.00
411106,06.07.2022,4828,15.70
411472,06.07.2022,4830,64.20
411188,06.07.2022,4834,6.72
411207,06.07.2022,4835,192.70
411340_ks,05.07.2022,3142,58.00
4111356_ks,05.07.2022,3157,65.00
411780_ks,05.07.2022,3159,28.00
411836_ks,05.07.2022,3160,5.50
411287_ks,05.07.2022,3163,80.80
411142,06.07.2022,4860,11.67
411366_ks,06.07.2022,3156,141.00
411366_ks,06.07.2022,3167,89.00
4111232_ks,06.07.2022,3169,20.50
411706_ks,06.07.2022,3171,88.00
411216,07.07.2022,4841,49.80
411977,07.07.2022,4843,39.00
4111271,07.07.2022,4846,38.33
4111402,07.07.2022,4850,36.40
4111197,07.07.2022,4852,40.00
411188,07.07.2022,4857,25.80
411232,07.07.2022,4858,122.20
411590,07.07.2022,4861,66.00
411336,07.07.2022,4862,132.76
4111356_ks,07.07.2022,3184,36.00
411836_ks,07.07.2022,3185,14.00
4111678_ks,07.07.2022,3186,60.00
411836_ks,07.07.2022,3192,116.50
411188,08.07.2022,4884,198.72
411188,11.07.2022,4897,10.80
411321,11.07.2022,4919,41.40
411016,08.07.2022,4869,13.60
411216,08.07.2022,4876,72.08
411031,08.07.2022,4880,123.40
411863,08.07.2022,4882,30.00
411207,08.07.2022,4883,145.00
411977,08.07.2022,4885,24.95
411977,08.07.2022,4888,16.00
411074,08.07.2022,4887,56.00
411015,11.07.2022,4895,55.56
411863,11.07.2022,4896,32.01
4111671,11.07.2022,4899,80.88
4111671,11.07.2022,4901,25.08
411853,11.07.2022,4900,19.20
411193,11.07.2022,4910,23.00
411868,11.07.2022,4913,137.16
411237,11.07.2022,4914,171.45
411472,11.07.2022,4916,41.00
411072,11.07.2022,4918,49.00
411248,11.07.2022,4921,10.80
4111271,11.07.2022,4925,19.72
4111271,11.07.2022,4930,13.30
411207,11.07.2022,4927,108.82
411336,11.07.2022,4934,5.16
411490,11.07.2022,4917,50.00
411934_ks,08.07.2022,3209,60.00
411786_ks,08.07.2022,3211,21.60
411395_ks,08.07.2022,3212,28.00
411780_ks,08.07.2022,3215,28.00
411268_ks,08.07.2022,3217,90.00
411419_ks,08.07.2022,3223,28.50
4111590_ks,08.07.2022,3224,28.00
411866_ks,08.07.2022,3225,37.50
411207,12.07.2022,4938,49.60
411207,12.07.2022,4954,107.20
411321,12.07.2022,4939,39.00
411188,12.07.2022,4940,32.40
411188,12.07.2022,4956,302.44
411193,12.07.2022,4941,146.70
411193,12.07.2022,4953,-24.60
411193,12.07.2022,4957,26.80
411193,12.07.2022,4959,2.50
411183,12.07.2022,4943,25.20
411083,12.07.2022,4944,63.00
411863,12.07.2022,4945,82.02
4111576,12.07.2022,4947,400.00
411734,12.07.2022,4949,18.00
411237,12.07.2022,4958,52.80
4111271,12.07.2022,4961,17.94
411074,12.07.2022,4964,-13.40
411853,12.07.2022,4965,5.40
4111639_ks,12.07.2022,3249,7.50
411836_ks,12.07.2022,3252,13.50
411863,13.07.2022,4968,123.20
411863,13.07.2022,4980,112.74
411863,13.07.2022,5007,75.00
411083,13.07.2022,4970,99.30
411083,13.07.2022,5001,14.00
411216,13.07.2022,4978,23.64
411027,13.07.2022,4979,29.50
411027,13.07.2022,5002,4.00
411734,13.07.2022,4981,8.00
411346,13.07.2022,4982,96.00
4111671,13.07.2022,4986,23.16
4111799,13.07.2022,4988,219.20
411207,13.07.2022,4991,161.30
411868,13.07.2022,5004,110.52
4111271,13.07.2022,5005,82.80
411780_ks,13.07.2022,3262,95.00
411207,14.07.2022,5032,98.30
411336,14.07.2022,5008,66.96
411336,14.07.2022,5010,92.76
411336,14.07.2022,5017,9.24
411336,15.07.2022,5045,65.56
411336,15.07.2022,5066,-66.96
4111671,14.07.2022,5009,15.84
411321,14.07.2022,5012,26.00
4111271,14.07.2022,5013,38.16
4111068,14.07.2022,5019,25.50
411013,14.07.2022,5020,16.00
411188,14.07.2022,5021,52.80
411188,14.07.2022,5033,43.89
4111263,14.07.2022,5022,152.04
411074,14.07.2022,5024,74.00
411013,14.07.2022,5026,58.50
411193,14.07.2022,5029,31.50
411248,14.07.2022,5030,4.54
4111717,14.07.2022,5031,16.81
411207,15.07.2022,5041,56.00
4111651,14.07.2022,5037,166.50
4111271,15.07.2022,5062,66.60
411977,15.07.2022,5040,64.50
411291,15.07.2022,5044,60.00
4111799,15.07.2022,5046,111.10
4111671,15.07.2022,5048,64.92
411346,15.07.2022,5049,60.40
411660,15.07.2022,5051,7.80
411660,15.07.2022,5068,30.00
411734,15.07.2022,5052,4.20
411013,15.07.2022,5054,4.50
411605,15.07.2022,5055,129.24
4111651,15.07.2022,5056,26.00
4111651,15.07.2022,5070,18.60
411863,15.07.2022,5057,62.70
411863,15.07.2022,5063,12.32
411083,15.07.2022,5058,47.30
411083,15.07.2022,5064,6.30
411248,15.07.2022,5059,24.87
411016,15.07.2022,5060,41.60
411321,15.07.2022,5065,16.40
411321,15.07.2022,5073,19.40
411014,15.07.2022,5069,106.40
411216,15.07.2022,5074,4.32
411780_ks,14.07.2022,3275,41.50
411780_ks,14.07.2022,3282,136.00
4111232_ks,14.07.2022,3276,50.50
411428_ks,14.07.2022,3277,13.00
4111016_ks,14.07.2022,3281,15.50
411695_ks,14.07.2022,3287,20.00
411659_ks,14.07.2022,3283,17.50
411039_ks,15.07.2022,3272,1038.50
411836_ks,15.07.2022,3292,79.50
4111639_ks,15.07.2022,3293,46.50
411271_ks,15.07.2022,3294,105.50
4111356_ks,15.07.2022,3299,57.00
411854_ks,15.07.2022,3301,18.00
4111901,27.07.2022,5323,28.96
411188,27.07.2022,5325,11.20
411977,27.07.2022,5326,63.60
411106,27.07.2022,5328,279.64
411660,27.07.2022,5329,65.00
411631,27.07.2022,5330,50.48
411083,27.07.2022,5333,18.00
411035,27.07.2022,5334,137.81
411150,27.07.2022,5342,205.30
411183,27.07.2022,5343,12.90
411207,27.07.2022,5345,149.70
411391,27.07.2022,5346,86.88
411074,27.07.2022,5347,18.50
4111197,19.07.2022,5140,36.97
4111197,22.07.2022,5212,231.93
411271_ks,21.07.2022,3388,104.00
411271_ks,23.07.2022,3442,160.00
411868,19.07.2022,5147,32.40
411868,22.07.2022,5210,327.12
411868,22.07.2022,5219,32.28
411868,25.07.2022,5276,55.44
411868,26.07.2022,5279,71.40
411868,26.07.2022,5280,94.56
411605,21.07.2022,5198,98.88
411291,18.07.2022,5109,87.00
411013,18.07.2022,5110,8.50
411013,19.07.2022,5131,48.00
411013,20.07.2022,5170,18.40
411013,26.07.2022,5294,9.00
411013,26.07.2022,5312,55.80
411321,16.07.2022,5083,3.80
411321,16.07.2022,5087,20.00
411321,19.07.2022,5133,8.50
411321,26.07.2022,5311,93.40
4111541,19.07.2022,5132,167.20
4111541,20.07.2022,5176,172.40
411502_ks,23.07.2022,3433,2.80
4111356_ks,25.07.2022,3449,86.00
411083,20.07.2022,5164,11.00
411083,20.07.2022,5174,9.00
411083,26.07.2022,5291,39.10
411734,19.07.2022,5134,52.00
411734,19.07.2022,5135,7.20
411734,22.07.2022,5214,37.10
411734,26.07.2022,5295,15.80
411734,26.07.2022,5318,4.60
411863,16.07.2022,5090,98.00
411863,18.07.2022,5119,208.15
411863,26.07.2022,5305,76.45
4111671,18.07.2022,5093,12.48
4111671,21.07.2022,5185,40.92
4111671,21.07.2022,5186,15.84
411643_ks,19.07.2022,3342,11.88
411074,19.07.2022,5129,28.10
411074,19.07.2022,5139,9.00
411074,19.07.2022,5143,5.00
411074,20.07.2022,5157,34.00
411074,20.07.2022,5171,53.70
411074,27.07.2022,5347,18.50
411780_ks,20.07.2022,3369,73.50
411780_ks,21.07.2022,3391,57.00
411780_ks,22.07.2022,3414,42.50
411780_ks,22.07.2022,3429,37.50
411780_ks,25.07.2022,3462,113.00
411853,18.07.2022,5123,94.30
411853,25.07.2022,5260,21.60
4111717,18.07.2022,5111,15.13
411336,19.07.2022,5136,237.16
411336,19.07.2022,5138,26.44
411336,26.07.2022,5297,86.04
411336,26.07.2022,5316,44.24
411631,25.07.2022,5269,22.32
411248,21.07.2022,5191,44.00
411248,23.07.2022,5235,37.60
411248,23.07.2022,5236,24.36
411248,23.07.2022,5237,17.00
411248,26.07.2022,5314,175.50
411248,27.07.2022,5331,34.50
411248,27.07.2022,5332,8.00
411248,27.07.2022,5337,11.76
411193,21.07.2022,5192,45.20
411193,26.07.2022,5293,27.00
411188,18.07.2022,5115,19.32
411188,21.07.2022,5203,31.20
411188,25.07.2022,5250,4.80
4111799,18.07.2022,5104,276.80
4111799,20.07.2022,5165,405.60
411660,21.07.2022,5197,85.00
411660,22.07.2022,5211,68.00
411428_ks,23.07.2022,3434,10.00
411428_ks,26.07.2022,3470,50.00
411072,26.07.2022,5282,10.00
411216,19.07.2022,5152,178.44
411216,21.07.2022,5188,9.60
411216,21.07.2022,5194,9.60
411237,18.07.2022,5124,21.90
411237,23.07.2022,5246,107.80
4111901,25.07.2022,5258,43.02
4111901,27.07.2022,5323,28.96
411977,20.07.2022,5155,51.20
411977,25.07.2022,5255,58.70
411977,26.07.2022,5287,30.00
411207,16.07.2022,5091,242.29
411207,18.07.2022,5117,219.90
411207,19.07.2022,5149,123.80
411207,20.07.2022,5179,196.68
411207,22.07.2022,5220,189.71
411207,25.07.2022,5268,161.34
411207,26.07.2022,5307,73.10
411110,25.07.2022,5257,93.84
411550,18.07.2022,5106,54.60
4112045,25.07.2022,5263,83.60
4112045,25.07.2022,5263,45.38
411532,25.07.2022,5270,357.30
411532,26.07.2022,5309,12.50
4111271,16.07.2022,5088,12.96
4111271,18.07.2022,5122,16.32
4111271,19.07.2022,5142,52.56
4111271,21.07.2022,5205,10.80
4111271,22.07.2022,5228,32.04
4111271,23.07.2022,5247,58.82
4111271,26.07.2022,5289,31.21
411177,22.07.2022,5231,15.84
4111238,26.07.2022,5303,127.22
4111238,26.07.2022,5304,25.10
4111276_ks,21.07.2022,3387,139.50
4111276_ks,22.07.2022,3430,16.00
411596_ks,21.07.2022,3397,66.00
4111579_ks,21.07.2022,3408,72.00
4111454_ks,18.07.2022,3317,78.00
411340_ks,23.07.2022,3432,18.00
411340_ks,25.07.2022,3448,59.30
4111021_ks,18.07.2022,3319,10.08
4111021_ks,25.07.2022,3461,211.20
411777_ks,19.07.2022,3351,71.04
411777_ks,23.07.2022,3443,31.56
411777_ks,23.07.2022,3445,42.00
4111590_ks,22.07.2022,3431,30.00
4111590_ks,25.07.2022,3451,21.00
411268_ks,21.07.2022,3390,53.00
411268_ks,22.07.2022,3421,18.00
4111320_ks,26.07.2022,3469,393.00
411493_ks,22.07.2022,3428,345.00
4111648_ks,21.07.2022,3389,106.00
411660_ks,22.07.2022,3415,120.00
4111143_ks,25.07.2022,3458,2880.00
411780_ks,27.07.2022,3487,85.50
411777_ks,27.07.2022,3491,27.60
411777_ks,27.07.2022,3492,-42.00
411268_ks,27.07.2022,3499,56.50
4111356_ks,27.07.2022,3500,52.50
4111454_ks,27.07.2022,3501,14.00
411196,28.07.2022,5378,28.10
411248,28.07.2022,5366,12.00
411248,28.07.2022,5370,27.00
411336,28.07.2022,5349,162.00
411863,28.07.2022,5353,112.50
411863,28.07.2022,5355,66.39
411863,28.07.2022,5374,71.00
4111671,28.07.2022,5358,65.72
4111271,28.07.2022,5359,6.00
411693,28.07.2022,5369,20.17
411207,28.07.2022,5372,71.20
411013,28.07.2022,5373,12.00
411977,28.07.2022,5375,28.00
411786_ks,28.07.2022,3503,459.60
411343_ks,28.07.2022,3505,14.00
411428_ks,28.07.2022,3506,52.00
4111690_ks,28.07.2022,3509,382.00
4111463_ks,28.07.2022,3512,258.72
411375_ks,28.07.2022,3514,138.00
4111590_ks,28.07.2022,3515,-30.00
4111590_ks,28.07.2022,3516,31.00
411490,29.07.2022,5396,-50.00
411734,29.07.2022,5380,2.90
411734,29.07.2022,5398,4.60
4111799,30.07.2022,5165,-2000.00
411868,29.07.2022,5381,87.84
411868,29.07.2022,5384,72.00
411868,29.07.2022,5401,329.28
411248,29.07.2022,5385,35.90
4111197,29.07.2022,5386,30.77
411336,29.07.2022,5388,-80.60
411605,29.07.2022,5390,127.30
411321,29.07.2022,5393,35.20
411532,29.07.2022,5395,25.20
411013,29.07.2022,5399,76.70
4111197,30.07.2022,5416,72.00
411428_ks,29.07.2022,3518,10.00
411268_ks,29.07.2022,3521,26.00
411836_ks,29.07.2022,3525,24.50
4111276_ks,29.07.2022,3528,77.00
411282_ks,29.07.2022,3529,114.00
4111195_ks,29.07.2022,3538,76.56
411327_ks,29.07.2022,3541,79.00
411013,30.07.2022,5414,40.00
411013,30.07.2022,5421,6.00
411013,30.07.2022,5426,11.90
4111799,30.07.2022,5423,416.54
4111541,30.07.2022,5405,258.80
411248,30.07.2022,5409,32.00
411321,30.07.2022,5412,38.00
411346,30.07.2022,5413,49.40
411150,30.07.2022,5415,12.80
411824,30.07.2022,5417,100.80
4111651,30.07.2022,5418,34.60
411072,30.07.2022,5419,13.00
411183,30.07.2022,5425,26.00
411207,30.07.2022,5429,160.15
411734,30.07.2022,5433,14.40
4111454_ks,30.07.2022,3542,8.00
411183,01.08.2022,5442,10.00
4111311_ks,30.07.2022,3544,49.08
411596_ks,30.07.2022,3547,149.76
4111639_ks,30.07.2022,3549,8.00
411836_ks,30.07.2022,3550,22.00
411428_ks,30.07.2022,3552,10.00
411013,01.08.2022,5443,52.20
411013,01.08.2022,5443,-33.95
411734,01.08.2022,5437,7.80
4111271,01.08.2022,5444,50.64
4111271,01.08.2022,5458,50.88
411106,01.08.2022,5446,71.04
411336,01.08.2022,5447,84.00
411150,01.08.2022,5448,33.00
411868,01.08.2022,5453,420.00
411207,01.08.2022,5455,119.88
411268_ks,01.08.2022,3554,88.00
4111463_ks,01.08.2022,3556,69.00
411780_ks,01.08.2022,3561,21.00
4111232_ks,01.08.2022,3564,25.00
411428_ks,01.08.2022,3566,8.00
411782_ks,01.08.2022,3569,29.00
411216,02.08.2022,5460,69.96
4111197,02.08.2022,5461,14.53
4111197,02.08.2022,5466,39.32
411074,02.08.2022,5462,11.00
411868,02.08.2022,5463,91.44
411321,02.08.2022,5468,14.00
411188,02.08.2022,5471,9.84
411336,02.08.2022,5473,7.92
411336,02.08.2022,5484,82.84
4111799,02.08.2022,5474,411.30
411016,02.08.2022,5475,79.80
411193,02.08.2022,5477,62.00
411193,02.08.2022,5490,5.50
411013,02.08.2022,5479,9.30
411248,02.08.2022,5482,56.41
411207,02.08.2022,5487,166.40
411050,02.08.2022,5488,69.91
411196,02.08.2022,5489,86.35
4111454_ks,02.08.2022,3570,45.00
4111705_ks,02.08.2022,3575,25.00
411375_ks,02.08.2022,3580,32.50
411596_ks,02.08.2022,3583,86.32
4111154_ks,02.08.2022,3586,25.00
4111311_ks,02.08.2022,3587,45.60
411868,03.08.2022,5493,22.68
411863,03.08.2022,5498,11.22
4111901,03.08.2022,5499,75.00
411188,03.08.2022,5501,7.20
411188,03.08.2022,5511,10.44
411336,03.08.2022,5504,46.80
411336,03.08.2022,5521,-38.00
411193,03.08.2022,5509,6.80
411193,03.08.2022,5520,13.60
4111271,03.08.2022,5514,19.20
4111271,03.08.2022,5517,24.24
4111271,03.08.2022,5519,120.50
411248,03.08.2022,5518,17.00
411734,03.08.2022,5522,8.00
4111717,03.08.2022,5523,14.53
411428_ks,03.08.2022,3581,51.50
411780_ks,03.08.2022,3600,34.00
411836_ks,03.08.2022,3601,68.00
4111265,04.08.2022,5531,54.40
4111265,04.08.2022,5532,48.00
411237,04.08.2022,5536,181.00
4111271,04.08.2022,5529,308.40
411734,04.08.2022,5530,11.50
411734,04.08.2022,5540,15.20
411183,04.08.2022,5533,31.70
411863,04.08.2022,5535,114.73
4111197,04.08.2022,5537,39.32
4111197,04.08.2022,5545,39.32
4111734,04.08.2022,5538,357.60
411196,04.08.2022,5539,79.55
4111901,04.08.2022,5541,14.06
411064,04.08.2022,5542,43.59
411193,04.08.2022,5543,10.20
411207,04.08.2022,5544,245.40
411248,04.08.2022,5546,8.00
411868,04.08.2022,5547,18.00
411106,05.08.2022,5576,-7.20
4111602_ks,04.08.2022,3602,27.00
4111253_ks,04.08.2022,3603,45.00
411183,05.08.2022,5560,40.00
